id,url,primaryTitle,originalTitle,type,description,primaryImage,thumbnails,trailer,contentRating,isAdult,releaseDate,startYear,endYear,runtimeMinutes,genres,interests,countriesOfOrigin,externalLinks,spokenLanguages,filmingLocations,productionCompanies,budget,grossWorldwide,averageRating,numVotes,metascore
tt1726669,https://www.imdb.com/title/tt1726669/,Killer Joe,Killer Joe,movie,"When a debt puts a young man's life in danger, he turns to putting a hit out on his evil mother in order to collect the insurance.",https://m.media-amazon.com/images/M/MV5BNDZmNDk5NGUtYTYwOS00MGRlLWFhZjAtOGE2MzMzM2YzNGUyXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNDZmNDk5NGUtYTYwOS00MGRlLWFhZjAtOGE2MzMzM2YzNGUyXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNDZmNDk5NGUtYTYwOS00MGRlLWFhZjAtOGE2MzMzM2YzNGUyXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNDZmNDk5NGUtYTYwOS00MGRlLWFhZjAtOGE2MzMzM2YzNGUyXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=fF8dz-JPjNk,NC-17,False,2012-06-29,2011,,102.0,"['Crime', 'Drama', 'Thriller']","['Dark Comedy', 'Crime', 'Drama', 'Thriller']",['US'],"['https://www.facebook.com/KillerJoeTheMovie', 'http://www.killerjoethemovie.com/']",['en'],"['Six Flags New Orleans - Six Flags Pkwy, New Orleans, Louisiana, USA']","[{'id': 'co0179337', 'name': 'Voltage Pictures'}, {'id': 'co0400639', 'name': 'Picture Perfect Corporation'}, {'id': 'co0001099', 'name': 'Worldview Entertainment'}]",11000000.0,4633668.0,6.7,88787.0,62.0
tt1316064,https://www.imdb.com/title/tt1316064/,Made in China,Made in China,movie,"A confident young man with a unique style and a solid entrepreneurial spirit has made it his mission to bring the small pleasures in life to a global market. As an aspiring inventor inspired by history's most infamous jokesters, he's determined to jump through all the hoops in order to realize his dreams. When he's not taken seriously amongst the locals stateside, he takes it upon himself to travel to Shanghai and broker a manufacturing deal on his own. Lost in Shanghai, Johnson discovers that it takes more than a bright idea to succeed. It takes guts, determination, and a fist full of sneezing powder.",https://m.media-amazon.com/images/M/MV5BMTQ2MDAyNDg5Ml5BMl5BanBnXkFtZTcwNjc0ODk0Mw@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTQ2MDAyNDg5Ml5BMl5BanBnXkFtZTcwNjc0ODk0Mw@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTQ2MDAyNDg5Ml5BMl5BanBnXkFtZTcwNjc0ODk0Mw@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTQ2MDAyNDg5Ml5BMl5BanBnXkFtZTcwNjc0ODk0Mw@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=6E44YP3Ujpc,Unrated,False,2009-03-15,2009,,87.0,['Comedy'],['Comedy'],['US'],"['http://www.ifcfilms.com/films/made-in-china', 'http://www.micthemovie.com/']",['en'],"['Shanghai, China']","[{'id': 'co0251668', 'name': 'Beachwood Pictures'}]",,,5.8,282.0,
tt0821640,https://www.imdb.com/title/tt0821640/,Ghosts of Girlfriends Past,Ghosts of Girlfriends Past,movie,"While attending his brother's wedding, a serial womanizer is haunted by the ghosts of his past girlfriends.",https://m.media-amazon.com/images/M/MV5BMTA0Njk2NTIyMTVeQTJeQWpwZ15BbWU3MDU0MzUyMzI@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTA0Njk2NTIyMTVeQTJeQWpwZ15BbWU3MDU0MzUyMzI@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTA0Njk2NTIyMTVeQTJeQWpwZ15BbWU3MDU0MzUyMzI@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTA0Njk2NTIyMTVeQTJeQWpwZ15BbWU3MDU0MzUyMzI@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=wHLufMUep0o,PG-13,False,2009-05-01,2009,,100.0,"['Comedy', 'Fantasy', 'Romance']","['Romantic Comedy', 'Comedy', 'Fantasy', 'Romance']",['US'],,"['en', 'ja', 'zh', 'es']","['Castle Hill, Crane Estate - 280 Argilla Road, Ipswich, Massachusetts, USA']","[{'id': 'co0168855', 'name': 'Jon Shestack Productions'}, {'id': 'co0046718', 'name': 'New Line Cinema'}, {'id': 'co0269968', 'name': 'Panther'}]",37500000.0,102366815.0,5.8,100181.0,34.0
tt0976247,https://www.imdb.com/title/tt0976247/,"Surfer, Dude","Surfer, Dude",movie,A wave twisting tale of a soul searching surfer experiencing an existential crisis.,https://m.media-amazon.com/images/M/MV5BMTQ1MzU1OTQ4NV5BMl5BanBnXkFtZTcwODY1NzM5MQ@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTQ1MzU1OTQ4NV5BMl5BanBnXkFtZTcwODY1NzM5MQ@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTQ1MzU1OTQ4NV5BMl5BanBnXkFtZTcwODY1NzM5MQ@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTQ1MzU1OTQ4NV5BMl5BanBnXkFtZTcwODY1NzM5MQ@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=7ekfP43ZLa4,R,False,2008-09-05,2008,,85.0,['Comedy'],['Comedy'],['US'],"['http://www.surferdudethemovie.com/', 'http://www.surferdudethemovie.com/']",['en'],['Australia'],"[{'id': 'co0183891', 'name': 'Berk/Lane Entertainment'}, {'id': 'co0097218', 'name': 'J.K. Livin Productions'}, {'id': 'co0223159', 'name': 'Winchester Capital Partners'}]",6000000.0,52132.0,4.6,9528.0,16.0
tt0770752,https://www.imdb.com/title/tt0770752/,Fool's Gold,Fool's Gold,movie,A new clue to the whereabouts of a lost treasure rekindles a married couple's sense of adventure -- and their estranged romance.,https://m.media-amazon.com/images/M/MV5BMTU3MTYxMDU5Ml5BMl5BanBnXkFtZTYwNTgwNzc4.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTU3MTYxMDU5Ml5BMl5BanBnXkFtZTYwNTgwNzc4._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTU3MTYxMDU5Ml5BMl5BanBnXkFtZTYwNTgwNzc4._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTU3MTYxMDU5Ml5BMl5BanBnXkFtZTYwNTgwNzc4._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=7HaZ2M9aTnc,PG-13,False,2008-02-08,2008,,112.0,"['Action', 'Adventure', 'Comedy']","['Romantic Comedy', 'Action', 'Adventure', 'Comedy', 'Romance', 'Thriller']",['US'],['https://www.warnerbros.com/movies/fools-gold'],['en'],"['Hervey Bay, Queensland, Australia']","[{'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co0033149', 'name': 'De Line Pictures'}]",70000000.0,111231041.0,5.7,90311.0,29.0
tt6282514,https://www.imdb.com/title/tt6282514/,The Role That Changed My Life,The Role That Changed My Life,tvSeries,,https://m.media-amazon.com/images/M/MV5BNWEwOWU1YjEtMWRmOS00ZGNlLWFkNDYtNDM3Y2YzOGIwMzZlXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNWEwOWU1YjEtMWRmOS00ZGNlLWFkNDYtNDM3Y2YzOGIwMzZlXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNWEwOWU1YjEtMWRmOS00ZGNlLWFkNDYtNDM3Y2YzOGIwMzZlXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNWEwOWU1YjEtMWRmOS00ZGNlLWFkNDYtNDM3Y2YzOGIwMzZlXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,False,2007-10-29,2007,2011.0,,['Documentary'],['Documentary'],['CA'],,['en'],"['Calgary, Alberta, Canada']","[{'id': 'co0120115', 'name': 'Pyramid Productions'}]",,,3.7,27.0,
tt0950474,https://www.imdb.com/title/tt0950474/,What It Takes,What It Takes,tvSeries,,https://m.media-amazon.com/images/M/MV5BYTI2ZDdmOTAtOWViYi00ZDkwLTk5ZTctZTlmZTNmNTQ4NWIwXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BYTI2ZDdmOTAtOWViYi00ZDkwLTk5ZTctZTlmZTNmNTQ4NWIwXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BYTI2ZDdmOTAtOWViYi00ZDkwLTk5ZTctZTlmZTNmNTQ4NWIwXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BYTI2ZDdmOTAtOWViYi00ZDkwLTk5ZTctZTlmZTNmNTQ4NWIwXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,False,2006-09-24,2006,,,['Biography'],['Biography'],['US'],,['en'],"['Los Angeles, California, USA']","[{'id': 'co0138397', 'name': 'Hollywood 1-2-3 Inc.'}, {'id': 'co0137691', 'name': 'ZAP Entertainment'}]",,,6.5,31.0,
tt0934911,https://www.imdb.com/title/tt0934911/,MovieReal: We Are Marshall,MovieReal: We Are Marshall,tvMovie,,,[],,,False,2006-12-21,2006,,30.0,['Documentary'],['Documentary'],['US'],,['en'],,"[{'id': 'co0091485', 'name': 'New Wave Entertainment Television'}, {'id': 'co0024003', 'name': 'New Wave Entertainment'}]",30000.0,,7.8,33.0,
tt0800104,https://www.imdb.com/title/tt0800104/,Keith Barry: Extraordinary,Keith Barry: Extraordinary,tvMovie,"Keith Barry plays his magic tricks on celebrities which he does a death-defying public hanging, mind control effects and a $1 million card trick.",,[],,,False,2006-05-12,2006,,60.0,['Fantasy'],['Fantasy'],['US'],,['en'],,"[{'id': 'co0070627', 'name': 'CBS'}, {'id': 'co0183755', 'name': 'Druid Master'}, {'id': 'co0183718', 'name': 'Embassy Row'}]",,,7.7,42.0,
tt0875887,https://www.imdb.com/title/tt0875887/,Fuse Celebrity Playlist,Fuse Celebrity Playlist,tvSeries,"All new countdown show where Fuse spotlights celebrities counting down the music videos they love, while giving you sneak peak at their latest movies, TV shows, albums, and more.",,[],,,False,2006-09-21,2006,,,['Music'],['Music'],['US'],,['en'],,"[{'id': 'co0132950', 'name': 'Fuse'}]",,,3.6,21.0,
tt0427229,https://www.imdb.com/title/tt0427229/,Failure to Launch,Failure to Launch,movie,A thirty-something is still living with his parents until they hire an interventionist to help him graduate out of the house. That's when the fun begins.,https://m.media-amazon.com/images/M/MV5BMTg0OTc2MDQ3NV5BMl5BanBnXkFtZTcwNDUwMjEzMw@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTg0OTc2MDQ3NV5BMl5BanBnXkFtZTcwNDUwMjEzMw@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTg0OTc2MDQ3NV5BMl5BanBnXkFtZTcwNDUwMjEzMw@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTg0OTc2MDQ3NV5BMl5BanBnXkFtZTcwNDUwMjEzMw@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=4KZM3PRV0NM,PG-13,False,2006-03-10,2006,,97.0,"['Comedy', 'Romance']","['Romantic Comedy', 'Comedy', 'Romance']",['US'],,['en'],"['Gadsden, Alabama, USA']","[{'id': 'co0023400', 'name': 'Paramount Pictures'}, {'id': 'co0093765', 'name': 'Scott Rudin Productions'}, {'id': 'co0258142', 'name': 'Aversano Films'}]",50000000.0,130224158.0,5.7,95405.0,47.0
tt0758794,https://www.imdb.com/title/tt0758794/,We Are Marshall,We Are Marshall,movie,"When a plane crash claims the lives of members of the Marshall University football team and some of its fans, the team's new coach and his surviving players try to keep the football program alive.",https://m.media-amazon.com/images/M/MV5BMTQwNDczNTg5MF5BMl5BanBnXkFtZTcwNDMwMzEzMw@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTQwNDczNTg5MF5BMl5BanBnXkFtZTcwNDMwMzEzMw@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTQwNDczNTg5MF5BMl5BanBnXkFtZTcwNDMwMzEzMw@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTQwNDczNTg5MF5BMl5BanBnXkFtZTcwNDMwMzEzMw@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=y3V6Qz3zz4s,PG,False,2006-12-22,2006,,131.0,"['Drama', 'Sport']","['Drama', 'Sport']",['US'],['http://www.wearemarshall-themovie.com/'],['en'],"['Atlanta, Georgia, USA']","[{'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co0172670', 'name': 'Thunder Road Pictures'}, {'id': 'co0159111', 'name': 'Legendary Entertainment'}]",65000000.0,43545364.0,7.1,67990.0,53.0
tt0450351,https://www.imdb.com/title/tt0450351/,My Crazy Life,My Crazy Life,tvSeries,,,[],,,False,2005-03-16,2005,,,['Comedy'],['Comedy'],['US'],['http://www.eonline.com/On/Crazy/index.html'],['en'],,"[{'id': 'co0019543', 'name': 'Mandt Bros.'}]",,,7.0,27.0,
tt0478966,https://www.imdb.com/title/tt0478966/,Absolute Evel: The Evel Knievel Story,Absolute Evel: The Evel Knievel Story,tvMovie,"The definite biography told by the man who lived it himself, Evel Knievel. The undisputed King of the Daredevils. The Last Gladiator. His exploits are legendary and it's unlikely his accomplishments or notoriety will ever be duplicated. He was a self-made sports superstar whose only competitor was Death. And it was a foe he faced regularly throughout his life. No one, including Evel, ever believed he would live to old age. But Knievel has never been a man who did what was expected. Today, as he enters the twilight of his life, he is paying a high price for the life he led. Blood transfusions from his many near death injuries left him with Hepatitis C. In 1999 he had a liver transplant to ward off death once again. While still outspoken and controversial, his health has been fragile since this surgery. Although he is only 66 years old, today he lives in pain from the incredible abuse his body suffered during his days as a daredevil. No one can say for certain just how much longer he can keep death at bay. This interview and documentary may very well be his last chance at a public forum, a final opportunity to set the record straight and share the philosophies that have guided his life. The documentary takes a non-traditional approach as the producers let Evel tell his story himself. With the exception of his son, Robby Knievel, this is a very rare and candid first hand account coming from the man who lived the legend. Evel is extremely candid about his exploits, his loves, his legend and the philosophies that have guided his life. The documentary is also a showcase for never before seen footage of his life and exploits making it, perhaps one of the best documentaries on Evel Knievel.",https://m.media-amazon.com/images/M/MV5BZDgwNTIzOGUtMmU2My00NWYxLWE3ZGItMmM5MzM0ZTJjZTliXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BZDgwNTIzOGUtMmU2My00NWYxLWE3ZGItMmM5MzM0ZTJjZTliXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BZDgwNTIzOGUtMmU2My00NWYxLWE3ZGItMmM5MzM0ZTJjZTliXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BZDgwNTIzOGUtMmU2My00NWYxLWE3ZGItMmM5MzM0ZTJjZTliXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,False,2005-06-13,2005,,95.0,"['Biography', 'Documentary', 'History']","['Biography', 'Documentary', 'History']",['US'],,['en'],,"[{'id': 'co0113810', 'name': 'Screaming Flea Productions'}]",,,7.1,41.0,
tt0847883,https://www.imdb.com/title/tt0847883/,Making Dazed,Making Dazed,movie,"This Actual Reality Pictures original documentary (directed by Kahane Corn) reunites the cast of Dazed and Confused and features behind-the-scenes footage from the making of the film. A decade after the hit comedy's 1993 release, director Richard Linklater reunited the cast -- Ben Affleck, Matthew McConaughey, Parker Posey and Adam Goldberg -- to celebrate the ten year anniversary of the film that helped launch their careers. Now you can watch the cast look back on the movie that changed their lives and on the decade that has passed since.",https://m.media-amazon.com/images/M/MV5BNWFjNmE1NDQtN2QyZS00OWFkLTkxMzAtMGQ4NGMzYjUzZDU0XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNWFjNmE1NDQtN2QyZS00OWFkLTkxMzAtMGQ4NGMzYjUzZDU0XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNWFjNmE1NDQtN2QyZS00OWFkLTkxMzAtMGQ4NGMzYjUzZDU0XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNWFjNmE1NDQtN2QyZS00OWFkLTkxMzAtMGQ4NGMzYjUzZDU0XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,False,2005-09-18,2005,,50.0,['Documentary'],['Documentary'],['US'],,['en'],"['Austin, Texas, USA']","[{'id': 'co0004087', 'name': 'Actual Reality Pictures'}]",,,7.7,102.0,
tt0417217,https://www.imdb.com/title/tt0417217/,Two for the Money,Two for the Money,movie,"After suffering a career-ending knee injury, a former college football star aligns himself with one of the most renowned touts in the sports-gambling business.",https://m.media-amazon.com/images/M/MV5BODAzOTAzNzkyNl5BMl5BanBnXkFtZTYwMTAzNjM3.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BODAzOTAzNzkyNl5BMl5BanBnXkFtZTYwMTAzNjM3._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BODAzOTAzNzkyNl5BMl5BanBnXkFtZTYwMTAzNjM3._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BODAzOTAzNzkyNl5BMl5BanBnXkFtZTYwMTAzNjM3._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=vcsdAwqZ-WI,R,False,2005-10-07,2005,,122.0,"['Crime', 'Drama', 'Sport']","['True Crime', 'Crime', 'Drama', 'Sport']",['US'],,['en'],"['55th Street & 5th Avenue, Manhattan, New York City, New York, USA']","[{'id': 'co0866413', 'name': 'Morgan Creek Productions'}, {'id': 'co0033472', 'name': 'Morgan Creek Entertainment'}, {'id': 'co0101337', 'name': 'Cosmic Entertainment'}]",35000000.0,30526509.0,6.2,55116.0,50.0
tt0318649,https://www.imdb.com/title/tt0318649/,Sahara,Sahara,movie,"Master explorer Dirk Pitt goes on the adventure of a lifetime of seeking out a lost Civil War battleship known as the ""Ship of Death"" in the deserts of West Africa while helping a WHO doctor being hounded by a ruthless dictator.",https://m.media-amazon.com/images/M/MV5BMjExOTM4NDUzNV5BMl5BanBnXkFtZTcwOTgzNzczMw@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMjExOTM4NDUzNV5BMl5BanBnXkFtZTcwOTgzNzczMw@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjExOTM4NDUzNV5BMl5BanBnXkFtZTcwOTgzNzczMw@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjExOTM4NDUzNV5BMl5BanBnXkFtZTcwOTgzNzczMw@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=VvA4Tbjk8tk,PG-13,False,2005-04-08,2005,,124.0,"['Action', 'Adventure', 'Comedy']","['Desert Adventure', 'Globetrotting Adventure', 'Action', 'Adventure', 'Comedy']","['GB', 'FR', 'DE', 'ES', 'US']",['http://sahara.filmz.ru/'],"['en', 'fr', 'ar']",['Morocco'],"[{'id': 'co0023400', 'name': 'Paramount Pictures'}, {'id': 'co0129170', 'name': 'Bristol Bay Productions'}, {'id': 'co0145519', 'name': 'Baldwin Entertainment Group'}]",130000000.0,119240351.0,6.1,109822.0,41.0
tt0356622,https://www.imdb.com/title/tt0356622/,Frat Boys,Frat Boys,tvMovie,"Story of a fraternity Fall Rush season at a university. Features Delta Tau Delta (Delts), Delt, Matthew McConaughey. Everything you always wanted to know about joining a fraternity.",,[],,,False,2003-07-01,2003,,120.0,['Documentary'],['Documentary'],['US'],,['en'],,"[{'id': 'co0003716', 'name': 'History Channel'}]",,,5.4,30.0,
tt0361185,https://www.imdb.com/title/tt0361185/,Freedom: A History of US,Freedom: A History of US,tvSeries,A sixteen episode mini-series of the history of America.,https://m.media-amazon.com/images/M/MV5BMjA3NDUyNjgxNl5BMl5BanBnXkFtZTcwMjkwNTkyMQ@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMjA3NDUyNjgxNl5BMl5BanBnXkFtZTcwMjkwNTkyMQ@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjA3NDUyNjgxNl5BMl5BanBnXkFtZTcwMjkwNTkyMQ@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjA3NDUyNjgxNl5BMl5BanBnXkFtZTcwMjkwNTkyMQ@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,False,2003-01-12,2003,2003.0,,"['Documentary', 'History']","['Documentary', 'History']",['US'],,['en'],,"[{'id': 'co0026350', 'name': 'Kunhardt Films'}]",,,5.7,513.0,
tt0251127,https://www.imdb.com/title/tt0251127/,How to Lose a Guy in 10 Days,How to Lose a Guy in 10 Days,movie,"Benjamin Barry is an advertising executive and ladies' man who, to win a big campaign, bets that he can make a woman fall in love with him in 10 days.",https://m.media-amazon.com/images/M/MV5BMjE4NTA1NzExN15BMl5BanBnXkFtZTYwNjc3MjM3.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMjE4NTA1NzExN15BMl5BanBnXkFtZTYwNjc3MjM3._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjE4NTA1NzExN15BMl5BanBnXkFtZTYwNjc3MjM3._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjE4NTA1NzExN15BMl5BanBnXkFtZTYwNjc3MjM3._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=2ZMGk_Ml1fc,PG-13,False,2003-02-07,2003,,116.0,"['Comedy', 'Romance']","['Feel-Good Romance', 'Romantic Comedy', 'Comedy', 'Romance']","['US', 'DE']",,['en'],"['Studio City Toronto - 915 Lake Shore Boulevard E, Toronto, Ontario, Canada']","[{'id': 'co0071668', 'name': 'Lynda Obst Productions'}, {'id': 'co0122229', 'name': 'MMP Verwaltungsgesellschaft mbH'}, {'id': 'co0096075', 'name': 'Moviemakers Productions (MMP)'}]",50000000.0,177503042.0,6.5,325171.0,45.0
tt1058545,https://www.imdb.com/title/tt1058545/,The Lost Dinosaurs of Egypt,The Lost Dinosaurs of Egypt,tvMovie,A two-hour event special that chronicles the true-life re-discovery of a lost Egyptian dinosaur site.,,[],,,False,2002-10-08,2002,,120.0,['Documentary'],['Documentary'],['US'],,['en'],,"[{'id': 'co0009247', 'name': 'MPH Entertainment Productions'}]",,,6.7,17.0,
tt0376434,https://www.imdb.com/title/tt0376434/,Tinseltown TV,Tinseltown TV,tvSeries,"Five camera crews are in action all week bringing audiences the best in film premieres, behind the scenes exclusives, music events, fashion shows and celebrity parties across the globe.",https://m.media-amazon.com/images/M/MV5BMTIzNzQ1NDcxOV5BMl5BanBnXkFtZTYwMzc0NjI3.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTIzNzQ1NDcxOV5BMl5BanBnXkFtZTYwMzc0NjI3._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTIzNzQ1NDcxOV5BMl5BanBnXkFtZTYwMzc0NjI3._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTIzNzQ1NDcxOV5BMl5BanBnXkFtZTYwMzc0NjI3._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,,False,2003-08-02,2002,2004.0,,"['Music', 'News']","['News', 'Music']","['GB', 'US']",['http://www.tinseltown.tv/'],['en'],"['Abu Dhabi, United Arab Emirates']","[{'id': 'co0106508', 'name': 'Tinseltown Entertainment'}]",,,4.6,945.0,
